ROTATION,DATE,TTL ROTN CRED,DOM TAFB,INTL TAFB,FLT PAY,NIGHT PAY,INTL PAY,LANG PAY,LAYOVER STN,LAYOVER TIME,LAYOVER HOTEL,LEG STATUS,FLT #,EQUIP,DEPT DATE,DEPT,DEPT TIME,ARRV,ARRV TIME,LEG BLOCK TIME
0093,13OCT2019,00486,00775,00000,00486,00000,00000,00000,   ,00000,                    , ,8968,319,13OCT2019,MSP,0480,GRK,0636,0156
0093,13OCT2019,00486,00775,00000,00486,00000,00000,00000,   ,00000,                    ,D,8968,319,13OCT2019,GRK,0669,AUS,0700,0045
0093,13OCT2019,00486,00775,00000,00486,00000,00000,00000,   ,00000,                    ,D,1600,319,13OCT2019,AUS,0777,DTW,1007,0170
0093,13OCT2019,00486,00775,00000,00486,00000,00000,00000,   ,00000,                    ,D,0859,739,13OCT2019,DTW,1080,MSP,1135,0115
2456,14OCT2019,00445,00789,00000,00445,00000,00000,00000,   ,00000,                    , ,1740,75D,14OCT2019,MSP,0541,TPA,0766,0189
2456,14OCT2019,00445,00789,00000,00445,00000,00000,00000,   ,00000,                    , ,2047,75D,14OCT2019,TPA,1009,ATL,1101,0097
2456,14OCT2019,00445,00789,00000,00445,00000,00000,00000,   ,00000,                    , ,0993,75D,14OCT2019,ATL,1164,MSP,1259,0159
2416,16OCT2019,00434,00739,00000,00434,00000,00000,00000,   ,00000,                    , ,2622,75Y,16OCT2019,MSP,0525,SEA,0625,0235
2416,16OCT2019,00434,00739,00000,00434,00000,00000,00000,   ,00000,                    , ,2941,75Y,16OCT2019,SEA,0873,MSP,1189,0199
1001,18OCT2019,01408,00000,03016,01408,00000,01408,00000,HND,01473,HILTON TOKYO        , ,0121,777,18OCT2019,MSP,0673,HND,0787,0745
1001,18OCT2019,01408,00000,03016,01408,00000,01408,00000,   ,00000,                    , ,0120,777,20OCT2019,HND,0922,MSP,0711,0663
2603,22OCT2019,00382,00520,00000,00382,00000,00000,00000,   ,00000,                    , ,2446,321,22OCT2019,MSP,1349,LAS,1416,0203
2603,22OCT2019,00382,00520,00000,00382,00000,00000,00000,   ,00000,                    , ,2160,321,23OCT2019,LAS,0057,MSP,0350,0179
1030,24OCT2019,01045,00000,02679,01045,00000,01045,00000,AMS,01498,NH AMS NOORD        , ,0164,333,24OCT2019,MSP,1308,AMS,0752,0488
1030,24OCT2019,01045,00000,02679,01045,00000,01045,00000,   ,00000,                    , ,0165,333,26OCT2019,AMS,0911,MSP,1006,0557
5841,03NOV2019,00354,00608,00000,00354,00000,00000,00000,   ,00000,                    , ,2373,717,03NOV2019,MSP,0762,EWR,0980,0163
5841,03NOV2019,00354,00608,00000,00354,00000,00000,00000,   ,00000,                    , ,0798,717,03NOV2019,EWR,1185,MSP,1298,0191
2406,11NOV2019,00414,00814,00000,00413,00000,00000,00000,   ,00000,                    , ,1815,321,11NOV2019,MSP,0524,ATL,0715,0149
2406,11NOV2019,00414,00814,00000,00413,00000,00000,00000,   ,00000,                    , ,2811,321,11NOV2019,ATL,0978,DCA,1071,0102
2406,11NOV2019,00414,00814,00000,00413,00000,00000,00000,   ,00000,                    , ,0952,320,11NOV2019,DCA,1168,MSP,1264,0162
2638,13NOV2019,00342,00683,00000,00192,00000,00192,00000,YWG,00411,THE FORT GARRY HTL  , ,2650,320,13NOV2019,MSP,1347,YWG,0000,0093
2638,13NOV2019,00342,00683,00000,00192,00000,00192,00000,   ,00000,                    , ,2829,320,14NOV2019,YWG,0411,MSP,0503,0099
1007,15NOV2019,01058,00000,02858,01058,00000,01058,00000,AMS,01609,NH AMS NOORD        , ,0160,33X,15NOV2019,MSP,0909,AMS,0366,0490
1007,15NOV2019,01058,00000,02858,01058,00000,01058,00000,   ,00000,                    , ,0161,333,17NOV2019,AMS,0640,MSP,0788,0568
T001,18NOV2019,01424,00000,03185,01424,00000,01424,00000,HND,01496,HILTON TOKYO        , ,0121,777,18NOV2019,MSP,0773,HND,0999,0766
T001,18NOV2019,01424,00000,03185,01424,00000,01424,00000,   ,00000,                    , ,0120,777,20NOV2019,HND,1158,MSP,0880,0658
2463,23NOV2019,00501,00630,00000,00501,00000,00501,00000,   ,00000,                    , ,0515,739,23NOV2019,MSP,0557,CUN,0854,0242
2463,23NOV2019,00501,00630,00000,00501,00000,00501,00000,   ,00000,                    , ,0516,739,23NOV2019,CUN,0908,MSP,1088,0259
0215,07DEC2019,00415,00532,00000,00415,00000,00000,00000,   ,00000,                    , ,1261,75Y,07DEC2019,MSP,0774,MCO,1029,0199
0215,07DEC2019,00415,00532,00000,00415,00000,00000,00000,   ,00000,                    ,D,1261,75Y,07DEC2019,MCO,1108,MSP,1252,0216
1014,10DEC2019,01053,00000,02708,01053,00000,01053,00000,AMS,01464,NH AMS NOORD        , ,0162,333,10DEC2019,MSP,1177,AMS,0646,0500
1014,10DEC2019,01053,00000,02708,01053,00000,01053,00000,   ,00000,                    , ,0163,333,12DEC2019,AMS,0774,MSP,0903,0553
2422,15DEC2019,00508,00628,00000,00508,00000,00508,00000,   ,00000,                    , ,0515,739,15DEC2019,MSP,0550,CUN,0844,0251
2422,15DEC2019,00508,00628,00000,00508,00000,00508,00000,   ,00000,                    , ,0516,739,15DEC2019,CUN,0910,MSP,1082,0257
1005,18DEC2019,01055,00000,02801,01055,00000,01055,00000,AMS,01595,NH AMS NOORD        , ,0160,333,18DEC2019,MSP,0899,AMS,0380,0501
1005,18DEC2019,01055,00000,02801,01055,00000,01055,00000,   ,00000,                    , ,0161,333,20DEC2019,AMS,0652,MSP,0731,0554
2459,22DEC2019,00512,00633,00000,00512,00000,00512,00000,   ,00000,                    , ,0499,739,22DEC2019,MSP,0626,CUN,0929,0250
2459,22DEC2019,00512,00633,00000,00512,00000,00512,00000,   ,00000,                    , ,0424,739,22DEC2019,CUN,0987,MSP,1168,0262
2458,29DEC2019,00578,00698,00000,00578,00000,00578,00000,   ,00000,                    , ,0720,738,29DEC2019,MSP,0626,MBJ,0963,0278
2458,29DEC2019,00578,00698,00000,00578,00000,00578,00000,   ,00000,                    , ,0814,738,29DEC2019,MBJ,1017,MSP,1225,0300
2506,30DEC2019,00430,00576,00000,00430,00000,00000,00000,   ,00000,                    , ,1261,75Y,30DEC2019,MSP,0803,MCO,1079,0216
2506,30DEC2019,00430,00576,00000,00430,00000,00000,00000,   ,00000,                    , ,1261,75Y,30DEC2019,MCO,1141,MSP,1295,0214
2459,31DEC2019,00512,00635,00000,00512,00000,00512,00000,   ,00000,                    , ,0499,739,31DEC2019,MSP,0637,CUN,0916,0250
2459,31DEC2019,00512,00635,00000,00512,00000,00512,00000,   ,00000,                    , ,0424,739,31DEC2019,CUN,0989,MSP,1170,0262
